category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
에너지-조명,"스카티 쉐플러, 타이거 우즈 以後 가장 긴 856日 동안... ","Each Monday they would wait to receive word on whether Darby got the green light for Bethpage.... And they will be on hand this week on Long Island, walking Bethpage together again. “It’s... ",조선닷컴 골프카페 매니저의 블로그,20250925,https://blog.naver.com/chyhkim/224020847645,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Friday assorted links,"fossil-fuel powered war-fighting machines but China is close to owning the modern Electric... China's plan, I think, is to transition its coal-fired generating stations into emergency... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20251004,https://marginalrevolution.com/marginalrevolution/2025/10/friday-assorted-links-541.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,The Economist Articles for Oct. 3rd week : Oct. 19th... ,"Unlike the hereditary politicians who dominate politics, she is self-made. She is a keen student of policy. Her plain-speaking style endears her to voters. Though not a feminist, she is... ",imp10님의 블로그,20251010,https://blog.naver.com/imp10/224036981285,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Thursday assorted links,"These self appointed 'elite' or middling as you can get, especially intellectually. TMC 2025-10-23 13:22:13 12 - 10 Hide Replies # .....are middling... I need Lord Action's edit button.... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20251024,https://marginalrevolution.com/marginalrevolution/2025/10/thursday-assorted-links-525.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,『남명초 ㅣ 명호초』영어로 배우는 물리학 프로젝트/ 학습놀이,6 – Light  Teacher: “Let’s shine a flashlight through colored paper or a glass of water.... Let’s build a tiny solar car and see it move in sunlight.”  Activity: Small solar-powered car... ,Private Silicon Valley,20251025,https://blog.naver.com/jiminational/224053221563,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,The Economist Articles for Nov. 1st week : Nov. 2nd... ,"In the White House there is a belief that America has the upper hand in this test of nerves and pain-tolerance. Scott Bessent, the treasury secretary, says China is “weak”. But the... ",imp10님의 블로그,20251025,https://blog.naver.com/imp10/224053167768,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,(nytimes) 48 Hours Without A.I. (2025.10.29),"12 tangentially 간접적으로, 주변적으로 The tree was only tangentially touched by the A.I.-powered census. 그 가로수는 A.I. 기반 조사에 간접적으로만 영향을 받았습니다. 13 verboten... ",semo,20251029,https://blog.naver.com/aquins92/224057269036,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,2040. 생존기술; '입는 로봇이 온다'…근육옷감... ,"This functional decline can lead to dependence on caregivers, along with decreased quality of life and self-esteem [2]. To address these challenges, various technologies, including robotic assistance and... ",건강 증진 자연 요법 연구회,20251030,https://blog.naver.com/chkwkim/224058130675,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,The Economist Articles for Nov. 2nd week : Nov. 9nd... ,"Asia hand with him, leaving a lower level official to represent America alongside... Mr Lee received Mr Trump’s approval to build nuclear-powered (but not nuclear-armed) submarines, a... ",imp10님의 블로그,20251101,https://blog.naver.com/imp10/224061178193,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Creative Stagnation,"small emergency pack at hand -- a few gallons of water, a battery-powered (AM ha ha) radio... million light duty vehicles sold in the US in 2024 would represent a cost of $150 million... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20251106,https://marginalrevolution.com/marginalrevolution/2025/11/creative-stagnation.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,The Economist Articles for Nov. 4th week : Nov. 23th... ,"in return, Mr Trump blessed its plan to acquire nuclear-powered submarines, a capability that America has long resisted allowing it to obtain. The two countries also apparently agreed to... ",imp10님의 블로그,20251114,https://blog.naver.com/imp10/224075539211,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"집, 차량, 사무실 생존키트 완벽 분리 가이드!!2025 최신... ","손전등(Flashlight)과 휴대 라디오(Hand-crank Radio), 예비 배터리 또는 보조 전원은 정전 상황에서 정보와... 층별로 대피 안내도(Evacuation Map), 비상유도등(Emergency Exit Light), '비상조명(Emergency Lighting)'이 정상... ",AI와 미래 생존 이야기,20251126,https://blog.naver.com/survivallab/224088396766,-1,"대체로 약한 부정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 일부 기능·편의성·성능에 대한 아쉬움이 보고됩니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,NYT reading - vocabulary (339) draft,"She tells them to install minature loos for boys and girls, basins, hand driers and little... They include changing the light bulbs, ensuring the supply of loo paper and so forth. ex.... ",Demand the impossible,20251127,https://blog.naver.com/tsw51/224090161750,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,12/09 Links Pt1: Netanyahu: 'We're Not Going to Create... ,"Arab News noted last week that “Hamas said Saturday it was ready to hand over its weapons... Qatar was similarly portrayed in a more positive light at one time, and perceptions have... ",Elder Of Ziyon - Israel News,20251209,https://elderofziyon.blogspot.com/2025/12/1209-links-pt1-netanyahu-were-not-going.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,소설 무제 2,"The sound was light, forgiving, but his eyes gleamed with quiet triumph. Miku crossed her arms, grumbling. “Ugh. I guess I lost the prank war after all.” Kaito placed a hand on her... ",시리우스의 보컬로이드 세상,20251213,https://blog.naver.com/rohanwolf08/224108708774,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,12/14 Links: The Bondi barbarians; The night Australia... ,"A sacred moment of light has been turned into darkness. We are working urgently with authorities as further details are confirmed. Our focus right now is on the victims, their families... ",Elder Of Ziyon - Israel News,20251214,https://elderofziyon.blogspot.com/2025/12/1214-links-bondi-barbarians-night.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,COMMON EXPRESSIONS IN BUSINESS,"Kano did not prepare for the class. 1 Warm up In pairs, discuss the following questions. 1. What is an idiom? 2. Can you give an example of an idiom from your first language? 3. Can you give an example of idioms... ",Bliss Life,20251218,https://blog.naver.com/rubycorn0610/224114439050,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[The End_ Epilogue] The Comfort Crisis by Michael Easter,위생적인 → He always carries hand sanitizer to stay hygienic. (그는 위생을 위해 항상 손 소독제를 가지고 다닌다) • microbiome [ˈmaɪkroʊˌbaɪoʊm] (noun): the community of... ,Diving into English Books,20251220,https://blog.naver.com/lazzjee/224116765713,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"시지프스 決算:[出金]12月 3日 30萬,11日 15萬,15日 31萬... ","parties — powered by coffee, not alcohol. WP, December 27, 2025, By Michelle Ye Hee Lee SEOUL — The partygoers bopped their heads to club beats, holding a drink in one hand and fist... ",조선닷컴 골프카페 매니저의 블로그,20251229,https://blog.naver.com/chyhkim/224126148713,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
